Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
4361,B004391DK0,A21V83IHNU5J4F,kreativekid,1,1,4,1301356800,great for pancakes!,This product made wonderful pancakes -- I couldn't taste the difference between this Gluten-Free version and the original. I tried using it to make pizza dough to relative success. The texture was a little bit weird but it tasted good!
94938,B0034715HI,A345BXR9RAZPQL,"""Legal Eagle """"working gal""""""",0,0,5,1336867200,Very tasty,I ordered this along with some other sugar free stuff.  This gum has a great tamales flavor.  It has a waxy outside so the gum doesn't stick to other pieces etc.  It is definitely spicy.  I put two pieces in my mouth at once and definitely needed a beverage!  Will continue to order this product
136215,B001PQOB4O,A2TZX5SRTH4K3F,Foofhere,0,0,5,1320019200,Phenomenal,Had son's fiance and her parents over for breakfast after church and they raved about this cornbread...so I gave her Mom the rest of my 6 pouch box and now I can't find it anywhere.  Found it at Costco once and not there anymore.  I want my cornbread back!!
57928,B000EVOSE4,A3GXIQ6PMW8SOU,Heidi Walker,1,1,5,1150502400,Memories,I spent the first 8 years of my life in Germany.  I remember the first time we got a care package from Germany with the gummy bears in it.  I was thrilled.  There is nothing like eating the original gummy candy!
123907,B000Y28HOU,A1QT29JCR0G70T,Theresa,0,0,5,1338422400,What a deal for my family!,Eating food that doesn't have nasty or un-nameable ingredients can be expensive.  my daughter loves mac n' cheese to finding this on Amazon was great!  I like the price and of course I really love Annie's products.
138353,B008QLRI4G,A3OXHLG6DIBRW8,"""C. F. Hill """"CFH""""""",1,1,4,1346198400,Very Good Coffee But Somewhat Expensive - Recommended,"""This Starbucks """"Veranda Blend Blonde"""" K-Cup makes a nicely smooth cup of coffee that tastes every bit as good as the in-store brew. I personally go for stronger and """"bolder"""" coffee but most of the other coffee drinkers in my family prefer this over the much more affordable <a href=""""http://www.amazon.com/gp/product/B0029XDZIK"""">Donut Shop K-Cup packs for Keurig Brewers (Pack of 50)</a> we typically drink.<br /><br />Recommended for the flavor (5 stars) but not at the retail price (3 stars).<br /><br />CFH"""
38864,B000ICO8GW,A3SM49EVU8W7W2,Marcy Trachtenberg,0,0,5,1179187200,EXCELLENT COFFEE,I REALLY LIKE THIS COFFEE VERY MUCH<br /><br />EASY TO MAKE WITH THE TASSIMO MACHINE
158510,B0016BWB2M,A2Q3FSVG38BBIS,James D. Fields,1,2,5,1262822400,great product alpine  sugar free apple cider mix,great product  . taste great  with s ahot of brandy on these winer evenings<br />great value  .. shared some with a friend ..
112497,B002ZJSWO0,A3S0X1B0U4HPQ1,"""Sue A. Sanders """"Susie""""""",0,0,2,1222128000,Cookie chips were not very tasty,Chips Ahoy cookies were not very tasty.  My children and husband would not eat them.  I tried to give them away and everyone refused.
27710,B001EO69NS,AFMB9JPLQNWVT,Karen Edwards,1,2,5,1259712000,Great product,I made both regualr yogurt and soy yogurt.  Works well with both and I like the fast incubation period.
107722,B001F0RRTQ,A1FA334QG2HYY5,P. Jones,0,0,5,1319155200,Great product,My two Bassett Hounds love these things.  I wish they were slightly cheaper and I also wish the brushes on the toy were available for sell seperately.
58451,B001ULH7P4,A5O8VBLGPS1GH,MaliceBliss,15,16,5,1231718400,Definately worth it,Every variety I have tried has been flavorful. There are no funny after tastes like with some other products. I would highly recomend. Great individual serving sizes which helps for 'good for you' snacking and portion size.
125514,B0016JKXGU,A3LQW422F3SJRF,"""John F. Mooney """"moonman""""""",1,1,5,1259539200,Green Tea,I am very pleased with this product. The tea is excellant and the price very competitive.
18381,B000CMF1A0,A1CR8KTHI9S9I5,Beatrix Potter,0,0,5,1350777600,Absolutely delicious,This is one of my favorites-  I carry it and lemon ginger when I travel.  It's good for quieting the stomach and the aroma is refreshing especially when sitting on a plane.
8953,B0007A0AP8,ALCNWWMHU8H1Q,kulnipa,0,0,4,1342915200,treat for dog,This is a good product with great price.  I received the treat and was very pleased with the product and package.
156449,B006670GUU,A3H4A7UAOY6C0T,"""TobeyKim """"futureknowledge""""""",2,2,5,1339977600,I'm a Shih Tzu,Mommy buys this treat for my sisters and me.  We love it.  She tells me it is made in the US so we don't have to worry about possible problems with radiation treatment.  We go thru bags and bags!  Yummy!
158542,B001QVK0D4,A2OQUAIXGTQ5OI,ericajackson80,0,0,5,1336435200,enjoyable candy,I just love my Laffy Taffy and in all flavors but strawberrys just keeps my mouth watering for more...can't wait till I order cherry next time..
186701,B00474CSVE,AOTPGW9UUR3WC,LJW,0,0,5,1340323200,Green Mountain Coffee,Dark Magic is a great tasting strong coffee. Highly recommend to those that prefer a good wake up blend. One of the best in the Kuireg family.
74194,B000E4AHAK,A4WIWO7P5FZ40,E. OWard,2,2,5,1297123200,Delicious tea!,Outstandingly delicious tea. I ordered one box just to try it and loved the taste! (Plus the fact that is has antioxidants and some other healthy goodies too). It was gone within a week . . . I must definitely order the 6 pack!
108737,B003E6GX8U,A1HA3VPKIO9PR6,chet,0,0,5,1316822400,Haribo gold bears Minis,the gummy bears are always fresh because they are individually wrapped.  The value is great you get 3 bags for the price.
61373,B001EO5R04,A1ORJI788TRZ0V,tea4me,0,1,4,1169078400,tea4me,Great tea. Like dessert in a cup. Only 4 stars because Numi is better.
88682,B002NLZZCM,A3DELN5W5X11H7,Tamara Rogers,0,0,5,1327190400,Good cookies,"""I love this cookie mix.  I add in a handful of pecans and they are like the gluten filled """"pecan sandies"""" that I used to eat.  Easy to make and so good."""
155634,B0009VO58S,A29NQI0OT0Q81S,happycamper,0,0,5,1346889600,Delicious!,Excellent Peppermint tea - can't beat the price - would pay quite a bit more on store shelves...highly recommend the chamomile also
78206,B001M073SO,A2U684MVE8DVTJ,J. Brown,0,0,5,1348099200,Jumbo Pack was a great deal!,I love this product!  The Jumbo Pack was a terrific deal!  The order was delivered in a timely manner.  I had no idea grocery items could be purchased thru Amazon.  Love it!
119000,B001SIU13O,A11QQBCJDEVW6G,Carolyn,5,7,1,1298419200,ISH!!,This is not a good dog food!! if you read the ingredients they are not good at all. there is so much artificial stuff. don't believe the advertising!
176855,B0019413WA,A3PU3QY7GGV0PI,C. Green,0,0,5,1256601600,Apple Crisp,First tried these at a family members house and really liked them. Grandkids like them. No mess and convient.
128936,B0057OJ8U2,A33PPYJ9GUNS0Z,"""jim pickens """"jim pickens""""""",0,0,5,1333929600,Pretty good,Very delicious but unless you plan on serving a group of people at once I would recommend the 6 or 12 pack less hassle on having to refrigerate what you don't eat.
170674,B003OB4C60,A1Q9GQMRQSEET9,"""Jan O. """"Constant Reader""""""",1,1,5,1307923200,Hubby's favorite lunch,Thank you Amazon for being a great site for almost all our needs. My husband loves these noodles as they are so simple to make. He takes a batch to work everyday and I love to eat them while I am doing computer stuff. Great price for a great product.
74119,B004JRKEH4,A73N4TGUPZV7V,Obsidian Blue,1,1,3,1311897600,Okay Chipotle Sauce,I like chipotle sauce and thought this sauce from Taco Bell was adequate.<br /><br />I like my sauce and condiments to run towards being spicy and or hot and this one was okay if just a litle bit bland.<br /><br />The bottle was a bit big and I did have to make room in my fridge for it. The top was fine and easy pour but due to the opening I tended to put a bit too much on the food I was eating and had to wipe off the excess.<br /><br />Grade: C+
144174,B000MXHQTS,A3O0VDZUOJPZWX,Orlando Mom,0,1,5,1313020800,Best price anywhere!,My little one loves these and you cannot beat the subscribe & save price!  It's a better price than any sale at a retail store!
101204,B0047WNPYU,A2HNHS9IL5B5Q9,chris,1,1,4,1303344000,very easy to work with,This was very easy to use. I do not eat fondant so I can not comment on the taste but it is just as easy to use as the wilton products and the color was great and did not run all over. I would reccomment this product
186326,B002LN1ME2,AVUF9YJWWNDHL,Irene Reyes,1,5,5,1294185600,My review,I order four of Natural Calm and I receive one only I have been calling regarding this order and I have no sollution to this situation. I hope they send me the rest of my order.<br /><br />thanks.<br /><br />Maria Irene Reyes
112877,B0037YP7GS,A2QVDAO8GT16LQ,Christmas EV,0,0,5,1293494400,Fast Service,I ordered this after my local store quit carrying it and it arrived the next day.  I love the product and have been drinking it every morning for 25 years
48940,B003VXE46Y,A2V8BP9RD6MVYK,james_2669,0,0,5,1350259200,Great product.,Great product.  As described and delivered promptly.  The gel is easy to make and goes well with juice.  We use this daily and my kids think it is hysterical!
162825,B005P6TCGW,A31OR7194P2VJ7,ErikH,0,0,5,1313798400,Does what it says.,I do like this stuff during rides and post for recovery. I'm a little bummed they switched up the formula as you now have to use twice as much powder to make the same 24oz. bottle and the price stayed the same. How does that work?
128882,B000ID34WU,A2NV5OUIFAZUD5,"""J. Gibson """"&#34;taoquest&#34;""""""",10,10,5,1228348800,Jasmine Pearl Tea,I keep jasmine pearl tea on hand because my family loves it. The smell is heavenly and jasmine pearl tea doesn't develop the strong bitter aftertaste the longer it sets out. Maybe this is a quality of the green teas in general.  The tea leaves have a very pleasant mild taste. I strongly recommend this tea to any tea lover.
100815,B000ER3FOC,A34O38N3OO3MVL,B. Schran,0,0,5,1179446400,Super yummy cookies!!,My kids love these!!!  They are so yummy and help satisfy my kids' sweet cravings!!
119132,B000KJS76A,A2V7W4B9FCDNL3,C. Lyon,1,1,5,1198972800,The Best Tootsie Roll - Vanilla!!!,Thank goodness that they carry these vanilla midgees.  They promptly sent me my favorite candy.
94097,B0002DGRPC,AUINI96NMGXUI,Kkrys23,0,0,5,1351209600,Love this faucet,Love this faucet.  My husband had installed the same one in our old house so when our current faucet was leaking I told him not to fix it and we would buy the same one.  It was easy enough for him to install but he did need my assistance a few times to help hold some things in place. Looks great and works great.
54472,B001TLY7A8,A1X43BAC65UNFB,Jayeeta Basu,0,0,4,1305331200,Real  Fish - our cats love it -Schmeck!,Our cats love all weruva wet cat foods that contain Tuna .. their favorites are asian fusion ; mack and jack; polynesian bbq .<br />Definitely one of the highest quality cat food where you can actually see and smell the real chunks of fish. We have experimented with several other grain free wet food brands including spots stew; taste of the wild;bff; evo  and this is the clear winner for both our cats. They lick their bowls clean and demand this weruva yummy goodness morning and evening.
137677,B000CQE3HS,A35A5D7H2385D5,dontscamme,1,2,2,1206576000,not very fresh,I bought two boxes and they were sooooooo hard. Will not buy again. They didn't tell me they were about to expire..Ask first!
164637,B0036IOBCQ,A1UTJ4YCA6XLKG,NatureSnax,1,1,5,1266969600,SeaSnax @ The Go Green Expo Los Angeles 2010,"""<span class=""""tiny""""> Length:: 0:55 Mins<br /><br /></span><a href=""""http://www.amazon.com/gp/product/B0036IO1IK"""">SeaSnax! Lightly Roasted & Seasoned Seaweed - The Healthy Alternative to Chips (4 Pack)</a>"""
122159,B00016LA98,AMCIWBYTLOI84,pager,2,2,5,1304121600,Mushroom base,Jar of mushroom base arrived broken.  It has been replaced by the seller.. Promptly.  High Marks!! Thank you.
97704,B002XTZQCS,A1B3B63N9U8VFS,Tammy,1,1,5,1299628800,A better dog food,I've been feeding this to my dog for a few weeks now. I see more energy from my older dog. He likes it and he is losing weight. He is overweight and I have tried different things to knock off the weight. This is actually working. So it must be the no grain recipe. People need grain-Dogs don't. Acts like carbs in their system. I've also been feeding him the Natural Balance Alpha dry dog food.No grain in it either. He likes the taste even without mixing it with wet food. I may go straight dry food if this keeps up. So-I am happy with the dog food and with Amazon's prices. Also the shipping was free with a faster shipping time for some reason. Thanks Amazon.
